fecha,nuevas,suspendidas,reingresos,actividad,delta,saldo
2005-05-17,12,0,0,Todas,0,50842
2005-05-18,8,0,0,Todas,0,50850
2005-05-19,8,0,0,Todas,0,50858
2005-05-20,13,0,0,Todas,0,50871
2005-05-21,1,0,0,Todas,0,50872
2005-05-23,8,0,0,Todas,0,50880
2005-05-24,13,0,0,Todas,0,50893
2005-05-25,13,0,0,Todas,0,50906
2005-05-26,11,0,0,Todas,0,50917
2005-05-30,16,0,0,Todas,0,50933
2005-05-31,14,0,0,Todas,0,50947
2005-06-01,13,0,0,Todas,0,50960
2005-06-02,14,0,0,Todas,0,50974
2005-06-03,10,0,0,Todas,0,50984
2005-06-06,17,0,0,Todas,0,51001
2005-06-07,3,0,0,Todas,0,51004
2005-06-08,5,0,0,Todas,0,51009
2005-06-09,12,0,0,Todas,0,51021
2005-06-10,9,0,0,Todas,0,51030
2005-06-11,1,0,0,Todas,0,51031
2005-06-13,18,0,0,Todas,0,51049
2005-06-14,9,0,0,Todas,0,51058
2005-06-15,14,0,0,Todas,0,51072
2005-06-16,16,0,0,Todas,0,51088
2005-06-17,10,0,0,Todas,0,51098
2005-06-20,9,0,0,Todas,0,51107
2005-06-21,13,0,0,Todas,0,51120
2005-06-22,9,0,0,Todas,0,51129
2005-06-23,9,0,0,Todas,0,51138
2005-06-24,12,0,0,Todas,0,51150
2005-06-25,1,0,0,Todas,0,51151
2005-06-27,12,0,0,Todas,0,51163
2005-06-28,7,0,0,Todas,0,51170
2005-06-29,4,0,0,Todas,0,51174
2005-06-30,7,0,0,Todas,0,51181
2005-07-01,12,0,0,Todas,0,51193
2005-07-04,13,0,0,Todas,0,51206
2005-07-05,24,0,0,Todas,0,51230
2005-07-06,15,0,0,Todas,0,51245
2005-07-07,11,0,0,Todas,0,51256
2005-07-08,10,0,0,Todas,0,51266
2005-07-11,6,0,0,Todas,0,51272
2005-07-12,16,0,0,Todas,0,51288
2005-07-13,9,0,0,Todas,0,51297
2005-07-14,11,0,0,Todas,0,51308
2005-07-15,4,0,0,Todas,0,51312
2005-07-18,12,0,0,Todas,0,51324
2005-07-19,12,0,0,Todas,0,51336
2005-07-20,15,0,0,Todas,0,51351
2005-07-21,11,0,0,Todas,0,51362
2005-07-22,12,0,0,Todas,0,51374
2005-07-25,9,0,0,Todas,0,51383
2005-07-26,12,0,0,Todas,0,51395
2005-07-27,14,0,0,Todas,0,51409
2005-07-28,16,0,0,Todas,0,51425
2005-07-29,12,0,0,Todas,0,51437
2005-08-01,16,0,0,Todas,0,51453
2005-08-02,15,0,0,Todas,0,51468
2005-08-03,12,0,0,Todas,0,51480
2005-08-04,10,0,0,Todas,0,51490
2005-08-05,14,0,0,Todas,0,51504
2005-08-06,1,0,0,Todas,0,51505
2005-08-08,12,0,0,Todas,0,51517
2005-08-09,13,0,0,Todas,0,51530
2005-08-10,10,0,0,Todas,0,51540
2005-08-11,11,0,0,Todas,0,51551
2005-08-14,1,0,0,Todas,0,51552
2005-08-15,14,0,0,Todas,0,51566
2005-08-16,9,0,0,Todas,0,51575
2005-08-17,17,0,0,Todas,0,51592
2005-08-18,10,0,0,Todas,0,51602
2005-08-19,14,0,0,Todas,0,51616
2005-08-22,15,0,0,Todas,0,51631
2005-08-23,13,0,0,Todas,0,51644
2005-08-24,15,0,0,Todas,0,51659
2005-08-25,19,0,0,Todas,0,51678
2005-08-26,8,0,0,Todas,0,51686
2005-08-28,1,0,0,Todas,0,51687
2005-08-29,18,0,0,Todas,0,51705
2005-08-30,18,0,0,Todas,0,51723
2005-08-31,13,0,0,Todas,0,51736
2005-09-01,12,0,0,Todas,0,51748
2005-09-02,8,0,0,Todas,0,51756
2005-09-05,7,0,0,Todas,0,51763
2005-09-06,10,0,0,Todas,0,51773
2005-09-07,16,0,0,Todas,0,51789
2005-09-08,7,0,0,Todas,0,51796
2005-09-09,11,0,0,Todas,0,51807
2005-09-12,9,0,0,Todas,0,51816
2005-09-13,3,0,0,Todas,0,51819
2005-09-14,10,0,0,Todas,0,51829
2005-09-15,13,0,0,Todas,0,51842
2005-09-16,11,0,0,Todas,0,51853
2005-09-19,13,0,0,Todas,0,51866
2005-09-20,12,0,0,Todas,0,51878
2005-09-21,16,0,0,Todas,0,51894
2005-09-22,10,0,0,Todas,0,51904
2005-09-23,10,0,0,Todas,0,51914
2005-09-26,18,0,0,Todas,0,51932
2005-09-27,9,0,0,Todas,0,51941
2005-09-28,16,0,0,Todas,0,51957
2005-09-29,15,0,0,Todas,0,51972
2005-09-30,9,0,0,Todas,0,51981
2005-10-03,6,0,0,Todas,0,51987
2005-10-04,10,0,0,Todas,0,51997
2005-10-05,9,0,0,Todas,0,52006
2005-10-06,10,0,0,Todas,0,52016
2005-10-07,17,0,0,Todas,0,52033
2005-10-08,1,0,0,Todas,0,52034
2005-10-10,15,0,0,Todas,0,52049
2005-10-11,10,0,0,Todas,0,52059
2005-10-12,13,0,0,Todas,0,52072
2005-10-13,8,0,0,Todas,0,52080
2005-10-14,14,0,0,Todas,0,52094
2005-10-17,11,0,0,Todas,0,52105
2005-10-18,13,0,0,Todas,0,52118
2005-10-19,11,0,0,Todas,0,52129
2005-10-20,8,0,0,Todas,0,52137
2005-10-21,10,0,0,Todas,0,52147
2005-10-23,1,0,0,Todas,0,52148
2005-10-24,6,0,0,Todas,0,52154
2005-10-25,16,0,0,Todas,0,52170
2005-10-26,9,0,0,Todas,0,52179
2005-10-27,9,0,0,Todas,0,52188
2005-10-28,12,0,0,Todas,0,52200
2005-10-31,14,0,0,Todas,0,52214
2005-11-01,22,0,0,Todas,0,52236
2005-11-02,1,0,0,Todas,0,52237
2005-11-04,10,0,0,Todas,0,52247
2005-11-07,11,0,0,Todas,0,52258
2005-11-08,11,0,0,Todas,0,52269
2005-11-09,14,0,0,Todas,0,52283
2005-11-10,15,0,0,Todas,0,52298
2005-11-11,10,0,0,Todas,0,52308
2005-11-14,17,0,0,Todas,0,52325
2005-11-15,6,0,0,Todas,0,52331
2005-11-16,9,0,0,Todas,0,52340
2005-11-17,16,0,0,Todas,0,52356
2005-11-18,8,0,0,Todas,0,52364
2005-11-20,1,0,0,Todas,0,52365
2005-11-21,11,0,0,Todas,0,52376
2005-11-22,8,0,0,Todas,0,52384
2005-11-23,10,0,0,Todas,0,52394
2005-11-24,14,0,0,Todas,0,52408
2005-11-25,11,0,0,Todas,0,52419
2005-11-28,10,0,0,Todas,0,52429
2005-11-29,13,0,0,Todas,0,52442
2005-11-30,9,0,0,Todas,0,52451
2005-12-01,12,0,0,Todas,0,52463
2005-12-02,9,0,0,Todas,0,52472
2005-12-05,8,0,0,Todas,0,52480
2005-12-06,1,0,0,Todas,0,52481
2005-12-07,16,0,0,Todas,0,52497
2005-12-08,17,0,0,Todas,0,52514
2005-12-09,15,0,0,Todas,0,52529
2005-12-11,1,0,0,Todas,0,52530
2005-12-12,15,0,0,Todas,0,52545
2005-12-13,15,0,0,Todas,0,52560
2005-12-14,8,0,0,Todas,0,52568
2005-12-15,11,0,0,Todas,0,52579
2005-12-16,11,0,0,Todas,0,52590
2005-12-19,9,0,0,Todas,0,52599
2005-12-20,20,0,0,Todas,0,52619
2005-12-21,10,0,0,Todas,0,52629
2005-12-22,22,0,0,Todas,0,52651
2005-12-23,10,0,0,Todas,0,52661
2005-12-26,11,0,0,Todas,0,52672
2005-12-27,12,0,0,Todas,0,52684
2005-12-28,12,0,0,Todas,0,52696
2005-12-29,17,0,0,Todas,0,52713
2005-12-30,2,0,0,Todas,0,52715
2006-01-01,3,0,0,Todas,0,52718
2006-01-02,14,0,0,Todas,0,52732
2006-01-03,10,0,0,Todas,0,52742
2006-01-04,9,0,0,Todas,0,52751
2006-01-05,9,0,0,Todas,0,52760
2006-01-06,9,0,0,Todas,0,52769
2006-01-09,16,0,0,Todas,0,52785
2006-01-10,18,0,0,Todas,0,52803
2006-01-11,11,0,0,Todas,0,52814
2006-01-12,11,0,0,Todas,0,52825
2006-01-13,13,0,0,Todas,0,52838
2006-01-16,17,0,0,Todas,0,52855
2006-01-17,9,0,0,Todas,0,52864
2006-01-18,6,0,0,Todas,0,52870
2006-01-19,10,0,0,Todas,0,52880
2006-01-20,14,0,0,Todas,0,52894
2006-01-23,15,0,0,Todas,0,52909
2006-01-24,12,0,0,Todas,0,52921
2006-01-25,13,0,0,Todas,0,52934
2006-01-26,18,0,0,Todas,0,52952
2006-01-27,4,0,0,Todas,0,52956
2006-01-30,16,0,0,Todas,0,52972
2006-01-31,10,0,0,Todas,0,52982
2006-02-01,16,0,0,Todas,0,52998
2006-02-02,9,0,0,Todas,0,53007
2006-02-03,7,0,0,Todas,0,53014
2006-02-06,14,0,0,Todas,0,53028
2006-02-07,11,0,0,Todas,0,53039
2006-02-08,22,0,0,Todas,0,53061
2006-02-09,9,0,0,Todas,0,53070
2006-02-10,17,0,0,Todas,0,53087
2006-02-13,11,0,0,Todas,0,53098
2006-02-14,14,0,0,Todas,0,53112
2006-02-15,10,0,0,Todas,0,53122
2006-02-16,13,0,0,Todas,0,53135
2006-02-17,12,0,0,Todas,0,53147
2006-02-20,8,0,0,Todas,0,53155
2006-02-21,12,0,0,Todas,0,53167
2006-02-22,18,0,0,Todas,0,53185
2006-02-23,19,0,0,Todas,0,53204
2006-02-24,15,0,0,Todas,0,53219
2006-02-26,1,0,0,Todas,0,53220
2006-02-28,1,0,0,Todas,0,53221
2006-03-01,9,0,0,Todas,0,53230
2006-03-02,15,0,0,Todas,0,53245
2006-03-03,20,0,0,Todas,0,53265
2006-03-04,1,0,0,Todas,0,53266
2006-03-06,12,0,0,Todas,0,53278
2006-03-07,14,0,0,Todas,0,53292
2006-03-08,14,0,0,Todas,0,53306
2006-03-09,20,0,0,Todas,0,53326
2006-03-10,9,0,0,Todas,0,53335
2006-03-12,1,0,0,Todas,0,53336
2006-03-13,16,0,0,Todas,0,53352
2006-03-14,19,0,0,Todas,0,53371
2006-03-15,16,0,0,Todas,0,53387
2006-03-16,17,0,0,Todas,0,53404
2006-03-17,15,0,0,Todas,0,53419
2006-03-18,1,0,0,Todas,0,53420
2006-03-20,14,0,0,Todas,0,53434
2006-03-21,13,0,0,Todas,0,53447
2006-03-22,9,0,0,Todas,0,53456
2006-03-23,10,0,0,Todas,0,53466
2006-03-24,17,0,0,Todas,0,53483
2006-03-25,1,0,0,Todas,0,53484
2006-03-26,1,0,0,Todas,0,53485
2006-03-27,11,0,0,Todas,0,53496
2006-03-28,9,0,0,Todas,0,53505
2006-03-29,26,0,0,Todas,0,53531
2006-03-30,7,0,0,Todas,0,53538
2006-03-31,18,0,0,Todas,0,53556
2006-04-01,1,0,0,Todas,0,53557
2006-04-03,19,0,0,Todas,0,53576
2006-04-04,18,0,0,Todas,0,53594
2006-04-05,13,0,0,Todas,0,53607
2006-04-06,8,0,0,Todas,0,53615
2006-04-07,16,0,0,Todas,0,53631
2006-04-09,1,0,0,Todas,0,53632
2006-04-10,10,0,0,Todas,0,53642
2006-04-11,10,0,0,Todas,0,53652
2006-04-12,12,0,0,Todas,0,53664
2006-04-13,6,0,0,Todas,0,53670
2006-04-17,12,0,0,Todas,0,53682
2006-04-18,21,0,0,Todas,0,53703
2006-04-19,20,0,0,Todas,0,53723
2006-04-20,14,0,0,Todas,0,53737
2006-04-21,22,0,0,Todas,0,53759
2006-04-24,10,0,0,Todas,0,53769
2006-04-25,15,0,0,Todas,0,53784
2006-04-26,10,0,0,Todas,0,53794
2006-04-27,13,0,0,Todas,0,53807
2006-04-28,17,0,0,Todas,0,53824
2006-05-02,14,0,0,Todas,0,53838
2006-05-03,15,0,0,Todas,0,53853
2006-05-04,18,0,0,Todas,0,53871
2006-05-05,10,0,0,Todas,0,53881
2006-05-08,15,0,0,Todas,0,53896
2006-05-09,16,0,0,Todas,0,53912
2006-05-10,16,0,0,Todas,0,53928
2006-05-11,14,0,0,Todas,0,53942
2006-05-12,9,0,0,Todas,0,53951
2006-05-15,12,0,0,Todas,0,53963
2006-05-16,15,0,0,Todas,0,53978
2006-05-17,22,0,0,Todas,0,54000
2006-05-18,20,0,0,Todas,0,54020
2006-05-19,12,0,0,Todas,0,54032
2006-05-22,14,0,0,Todas,0,54046
2006-05-23,10,0,0,Todas,0,54056
2006-05-24,11,0,0,Todas,0,54067
2006-05-25,14,0,0,Todas,0,54081
2006-05-26,2,0,0,Todas,0,54083
2006-05-28,1,0,0,Todas,0,54084
2006-05-29,15,0,0,Todas,0,54099
2006-05-30,7,0,0,Todas,0,54106
2006-05-31,14,0,0,Todas,0,54120
2006-06-01,18,0,0,Todas,0,54138
2006-06-02,14,0,0,Todas,0,54152
2006-06-05,8,0,0,Todas,0,54160
2006-06-06,14,0,0,Todas,0,54174
2006-06-07,22,0,0,Todas,0,54196
2006-06-08,16,0,0,Todas,0,54212
2006-06-09,10,0,0,Todas,0,54222
2006-06-11,1,0,0,Todas,0,54223
2006-06-12,15,0,0,Todas,0,54238
2006-06-13,14,0,0,Todas,0,54252
2006-06-14,15,0,0,Todas,0,54267
2006-06-15,10,0,0,Todas,0,54277
2006-06-16,17,0,0,Todas,0,54294
2006-06-19,13,0,0,Todas,0,54307
2006-06-20,12,0,0,Todas,0,54319
2006-06-21,15,0,0,Todas,0,54334
2006-06-22,12,0,0,Todas,0,54346
2006-06-23,10,0,0,Todas,0,54356
2006-06-26,15,0,0,Todas,0,54371
2006-06-27,9,0,0,Todas,0,54380
2006-06-28,13,0,0,Todas,0,54393
2006-06-29,18,0,0,Todas,0,54411
2006-06-30,14,0,0,Todas,0,54425
2006-07-01,6,0,0,Todas,0,54431
2006-07-03,9,0,0,Todas,0,54440
2006-07-04,8,0,0,Todas,0,54448
2006-07-05,13,0,0,Todas,0,54461
2006-07-06,16,0,0,Todas,0,54477
2006-07-07,17,0,0,Todas,0,54494
2006-07-10,17,0,0,Todas,0,54511
2006-07-11,17,0,0,Todas,0,54528
2006-07-12,20,0,0,Todas,0,54548
2006-07-13,15,0,0,Todas,0,54563
2006-07-14,13,0,0,Todas,0,54576
2006-07-17,17,0,0,Todas,0,54593
2006-07-18,11,0,0,Todas,0,54604
2006-07-19,18,0,0,Todas,0,54622
2006-07-20,15,0,0,Todas,0,54637
2006-07-21,7,0,0,Todas,0,54644
2006-07-24,16,0,0,Todas,0,54660
2006-07-25,17,0,0,Todas,0,54677
2006-07-26,9,0,0,Todas,0,54686
2006-07-27,11,0,0,Todas,0,54697
2006-07-28,18,0,0,Todas,0,54715
2006-07-31,16,0,0,Todas,0,54731
2006-08-01,50,0,0,Todas,0,54781
2006-08-02,11,0,0,Todas,0,54792
2006-08-03,15,0,0,Todas,0,54807
2006-08-04,10,0,0,Todas,0,54817
2006-08-07,9,0,0,Todas,0,54826
2006-08-08,10,0,0,Todas,0,54836
2006-08-09,10,0,0,Todas,0,54846
2006-08-10,15,0,0,Todas,0,54861
2006-08-14,20,0,0,Todas,0,54881
2006-08-15,10,0,0,Todas,0,54891
2006-08-16,16,0,0,Todas,0,54907
2006-08-17,19,0,0,Todas,0,54926
2006-08-18,8,0,0,Todas,0,54934
2006-08-21,15,0,0,Todas,0,54949
2006-08-22,16,0,0,Todas,0,54965
2006-08-23,14,0,0,Todas,0,54979
2006-08-24,14,0,0,Todas,0,54993
2006-08-25,22,0,0,Todas,0,55015
2006-08-26,1,0,0,Todas,0,55016
2006-08-28,8,0,0,Todas,0,55024
2006-08-29,19,0,0,Todas,0,55043
2006-08-30,9,0,0,Todas,0,55052
2006-08-31,19,0,0,Todas,0,55071
2006-09-01,22,0,0,Todas,0,55093
2006-09-04,15,0,0,Todas,0,55108
2006-09-05,10,0,0,Todas,0,55118
2006-09-06,16,0,0,Todas,0,55134
2006-09-07,11,0,0,Todas,0,55145
2006-09-08,10,0,0,Todas,0,55155
2006-09-11,13,0,0,Todas,0,55168
2006-09-12,7,0,0,Todas,0,55175
2006-09-13,15,0,0,Todas,0,55190
2006-09-14,10,0,0,Todas,0,55200
2006-09-15,8,0,0,Todas,0,55208
2006-09-18,18,0,0,Todas,0,55226
2006-09-19,11,0,0,Todas,0,55237
2006-09-20,16,0,0,Todas,0,55253
2006-09-21,14,0,0,Todas,0,55267
2006-09-22,20,0,0,Todas,0,55287
2006-09-24,1,0,0,Todas,0,55288
2006-09-25,10,0,0,Todas,0,55298
2006-09-26,17,0,0,Todas,0,55315
2006-09-27,10,0,0,Todas,0,55325
2006-09-28,13,0,0,Todas,0,55338
2006-09-29,17,0,0,Todas,0,55355
2006-09-30,1,0,0,Todas,0,55356
2006-10-01,1,0,0,Todas,0,55357
2006-10-02,20,0,0,Todas,0,55377
2006-10-03,16,0,0,Todas,0,55393
2006-10-04,14,0,0,Todas,0,55407
2006-10-05,14,0,0,Todas,0,55421
2006-10-06,19,0,0,Todas,0,55440
2006-10-09,1,0,0,Todas,0,55441
2006-10-10,8,0,0,Todas,0,55449
2006-10-11,15,0,0,Todas,0,55464
2006-10-12,13,0,0,Todas,0,55477
2006-10-13,10,0,0,Todas,0,55487
2006-10-16,13,0,0,Todas,0,55500
2006-10-17,12,0,0,Todas,0,55512
2006-10-18,9,0,0,Todas,0,55521
2006-10-19,16,0,0,Todas,0,55537
2006-10-20,9,0,0,Todas,0,55546
2006-10-21,1,0,0,Todas,0,55547
2006-10-23,11,0,0,Todas,0,55558
2006-10-24,13,0,0,Todas,0,55571
2006-10-25,13,0,0,Todas,0,55584
2006-10-26,15,0,0,Todas,0,55599
2006-10-27,16,0,0,Todas,0,55615
2006-10-30,23,0,0,Todas,0,55638
2006-10-31,19,0,0,Todas,0,55657
2006-11-01,16,0,0,Todas,0,55673
2006-11-03,5,0,0,Todas,0,55678
2006-11-06,15,0,0,Todas,0,55693
2006-11-07,5,0,0,Todas,0,55698
2006-11-08,15,0,0,Todas,0,55713
2006-11-09,16,0,0,Todas,0,55729
2006-11-10,10,0,0,Todas,0,55739
2006-11-11,1,0,0,Todas,0,55740
2006-11-13,12,0,0,Todas,0,55752
2006-11-14,20,0,0,Todas,0,55772
2006-11-15,11,0,0,Todas,0,55783
2006-11-16,15,0,0,Todas,0,55798
2006-11-17,10,0,0,Todas,0,55808
2006-11-20,6,0,0,Todas,0,55814
2006-11-21,10,0,0,Todas,0,55824
2006-11-22,19,0,0,Todas,0,55843
2006-11-23,12,0,0,Todas,0,55855
2006-11-24,7,0,0,Todas,0,55862
2006-11-25,1,0,0,Todas,0,55863
2006-11-27,19,0,0,Todas,0,55882
2006-11-28,9,0,0,Todas,0,55891
2006-11-29,15,0,0,Todas,0,55906
2006-11-30,15,0,0,Todas,0,55921
2006-12-01,13,0,0,Todas,0,55934
2006-12-04,10,0,0,Todas,0,55944
2006-12-05,5,0,0,Todas,0,55949
2006-12-06,2,0,0,Todas,0,55951
2006-12-07,10,0,0,Todas,0,55961
2006-12-08,15,0,0,Todas,0,55976
2006-12-11,9,0,0,Todas,0,55985
2006-12-12,7,0,0,Todas,0,55992
2006-12-13,12,0,0,Todas,0,56004
2006-12-14,12,0,0,Todas,0,56016
2006-12-15,13,0,0,Todas,0,56029
2006-12-18,14,0,0,Todas,0,56043
2006-12-19,11,0,0,Todas,0,56054
2006-12-20,14,0,0,Todas,0,56068
2006-12-21,12,0,0,Todas,0,56080
2006-12-22,14,0,0,Todas,0,56094
2006-12-26,15,0,0,Todas,0,56109
2006-12-27,17,0,0,Todas,0,56126
2006-12-28,12,0,0,Todas,0,56138
2006-12-29,10,0,0,Todas,0,56148
2007-01-01,5,0,0,Todas,0,56153
2007-01-02,11,0,0,Todas,0,56164
2007-01-03,8,0,0,Todas,0,56172
2007-01-04,20,0,0,Todas,0,56192
2007-01-05,15,0,0,Todas,0,56207
2007-01-08,10,0,0,Todas,0,56217
2007-01-09,9,0,0,Todas,0,56226
2007-01-10,21,0,0,Todas,0,56247
2007-01-11,18,0,0,Todas,0,56265
2007-01-12,23,0,0,Todas,0,56288
2007-01-13,1,0,0,Todas,0,56289
2007-01-15,18,0,0,Todas,0,56307
2007-01-16,9,0,0,Todas,0,56316
2007-01-17,18,0,0,Todas,0,56334
2007-01-18,15,0,0,Todas,0,56349
2007-01-19,14,0,0,Todas,0,56363
2007-01-22,9,0,0,Todas,0,56372
2007-01-23,10,0,0,Todas,0,56382
2007-01-24,11,0,0,Todas,0,56393
2007-01-25,18,0,0,Todas,0,56411
2007-01-26,16,0,0,Todas,0,56427
2007-01-29,11,0,0,Todas,0,56438
2007-01-30,6,0,0,Todas,0,56444
2007-01-31,13,0,0,Todas,0,56457
2007-02-01,12,0,0,Todas,0,56469
2007-02-02,17,0,0,Todas,0,56486
2007-02-05,11,0,0,Todas,0,56497
2007-02-06,18,0,0,Todas,0,56515
2007-02-07,10,0,0,Todas,0,56525
2007-02-08,13,0,0,Todas,0,56538
2007-02-09,6,0,0,Todas,0,56544
2007-02-12,16,0,0,Todas,0,56560
2007-02-13,12,0,0,Todas,0,56572
2007-02-14,14,0,0,Todas,0,56586
2007-02-15,13,0,0,Todas,0,56599
2007-02-16,9,0,0,Todas,0,56608
2007-02-19,1,0,0,Todas,0,56609
2007-02-21,17,0,0,Todas,0,56626
2007-02-22,12,0,0,Todas,0,56638
2007-02-23,5,0,0,Todas,0,56643
2007-02-26,9,0,0,Todas,0,56652
2007-02-27,13,0,0,Todas,0,56665
2007-02-28,12,0,0,Todas,0,56677
2007-03-01,20,0,0,Todas,0,56697
2007-03-02,12,0,0,Todas,0,56709
2007-03-03,1,0,0,Todas,0,56710
2007-03-05,15,0,0,Todas,0,56725
2007-03-06,17,0,0,Todas,0,56742
2007-03-07,10,0,0,Todas,0,56752
2007-03-08,14,0,0,Todas,0,56766
2007-03-09,15,0,0,Todas,0,56781
2007-03-10,1,0,0,Todas,0,56782
2007-03-11,1,0,0,Todas,0,56783
2007-03-12,14,0,0,Todas,0,56797
2007-03-13,11,0,0,Todas,0,56808
2007-03-14,17,0,0,Todas,0,56825
2007-03-15,15,0,0,Todas,0,56840
2007-03-16,15,0,0,Todas,0,56855
2007-03-17,1,0,0,Todas,0,56856
2007-03-19,11,0,0,Todas,0,56867
2007-03-20,16,0,0,Todas,0,56883
2007-03-21,12,0,0,Todas,0,56895
2007-03-22,12,0,0,Todas,0,56907
2007-03-23,16,0,0,Todas,0,56923
2007-03-26,12,0,0,Todas,0,56935
2007-03-27,12,0,0,Todas,0,56947
2007-03-28,17,0,0,Todas,0,56964
2007-03-29,21,0,0,Todas,0,56985
2007-03-30,9,0,0,Todas,0,56994
2007-04-02,15,0,0,Todas,0,57009
2007-04-03,12,0,0,Todas,0,57021
2007-04-04,8,0,0,Todas,0,57029
2007-04-05,14,0,0,Todas,0,57043
2007-04-09,12,0,0,Todas,0,57055
2007-04-10,15,0,0,Todas,0,57070
2007-04-11,18,0,0,Todas,0,57088
2007-04-12,15,0,0,Todas,0,57103
2007-04-13,13,0,0,Todas,0,57116
2007-04-16,19,0,0,Todas,0,57135
2007-04-17,14,0,0,Todas,0,57149
2007-04-18,11,0,0,Todas,0,57160
2007-04-19,19,0,0,Todas,0,57179
2007-04-20,15,0,0,Todas,0,57194
2007-04-23,14,0,0,Todas,0,57208
2007-04-24,8,0,0,Todas,0,57216
2007-04-25,11,0,0,Todas,0,57227
2007-04-26,20,0,0,Todas,0,57247
2007-04-27,17,0,0,Todas,0,57264
2007-04-30,10,0,0,Todas,0,57274
2007-05-02,12,0,0,Todas,0,57286
2007-05-03,13,0,0,Todas,0,57299
2007-05-04,14,0,0,Todas,0,57313
2007-05-07,13,0,0,Todas,0,57326
2007-05-08,18,0,0,Todas,0,57344
2007-05-09,13,0,0,Todas,0,57357
2007-05-10,16,0,0,Todas,0,57373
2007-05-11,10,0,0,Todas,0,57383
2007-05-14,12,0,0,Todas,0,57395
2007-05-15,10,0,0,Todas,0,57405
2007-05-16,12,0,0,Todas,0,57417
2007-05-17,12,0,0,Todas,0,57429
2007-05-18,11,0,0,Todas,0,57440
2007-05-21,15,0,0,Todas,0,57455
2007-05-22,12,0,0,Todas,0,57467
2007-05-23,20,0,0,Todas,0,57487
2007-05-24,11,0,0,Todas,0,57498
2007-05-28,12,0,0,Todas,0,57510
2007-05-29,15,0,0,Todas,0,57525
2007-05-30,9,0,0,Todas,0,57534
2007-05-31,19,0,0,Todas,0,57553
2007-06-01,12,0,0,Todas,0,57565
2007-06-04,14,0,0,Todas,0,57579
2007-06-05,14,0,0,Todas,0,57593
2007-06-06,14,0,0,Todas,0,57607
2007-06-07,14,0,0,Todas,0,57621
2007-06-08,11,0,0,Todas,0,57632
2007-06-10,1,0,0,Todas,0,57633
2007-06-11,12,0,0,Todas,0,57645
2007-06-12,25,0,0,Todas,0,57670
2007-06-13,14,0,0,Todas,0,57684
2007-06-14,16,0,0,Todas,0,57700
2007-06-15,12,0,0,Todas,0,57712
2007-06-18,21,0,0,Todas,0,57733
2007-06-19,8,0,0,Todas,0,57741
2007-06-20,18,0,0,Todas,0,57759
2007-06-21,12,0,0,Todas,0,57771
2007-06-22,8,0,0,Todas,0,57779
2007-06-25,10,0,0,Todas,0,57789
2007-06-26,21,0,0,Todas,0,57810
2007-06-27,13,0,0,Todas,0,57823
2007-06-28,12,0,0,Todas,0,57835
2007-06-29,16,0,0,Todas,0,57851
2007-07-02,14,0,0,Todas,0,57865
2007-07-03,10,0,0,Todas,0,57875
2007-07-04,12,0,0,Todas,0,57887
2007-07-05,14,0,0,Todas,0,57901
2007-07-06,17,0,0,Todas,0,57918
2007-07-07,1,0,0,Todas,0,57919
2007-07-09,14,0,0,Todas,0,57933
2007-07-10,19,0,0,Todas,0,57952
2007-07-11,22,0,0,Todas,0,57974
2007-07-12,22,0,0,Todas,0,57996
2007-07-13,10,0,0,Todas,0,58006
2007-07-16,19,0,0,Todas,0,58025
2007-07-17,20,0,0,Todas,0,58045
2007-07-18,24,0,0,Todas,0,58069
2007-07-19,15,0,0,Todas,0,58084
2007-07-20,12,0,0,Todas,0,58096
2007-07-23,18,0,0,Todas,0,58114
2007-07-24,14,0,0,Todas,0,58128
2007-07-25,15,0,0,Todas,0,58143
2007-07-26,27,0,0,Todas,0,58170
2007-07-27,22,0,0,Todas,0,58192
2007-07-30,16,0,0,Todas,0,58208
2007-07-31,16,0,0,Todas,0,58224
2007-08-01,27,0,0,Todas,0,58251
2007-08-02,26,0,0,Todas,0,58277
2007-08-03,11,0,0,Todas,0,58288
2007-08-06,9,0,0,Todas,0,58297
2007-08-07,21,0,0,Todas,0,58318
2007-08-08,21,0,0,Todas,0,58339
2007-08-09,10,0,0,Todas,0,58349
2007-08-12,1,0,0,Todas,0,58350
2007-08-13,10,0,0,Todas,0,58360
2007-08-14,15,0,0,Todas,0,58375
2007-08-15,21,0,0,Todas,0,58396
2007-08-16,16,0,0,Todas,0,58412
2007-08-17,5,0,0,Todas,0,58417
2007-08-18,1,0,0,Todas,0,58418
2007-08-20,10,0,0,Todas,0,58428
2007-08-21,13,0,0,Todas,0,58441
2007-08-22,15,0,0,Todas,0,58456
2007-08-23,8,0,0,Todas,0,58464
2007-08-24,12,0,0,Todas,0,58476
2007-08-27,13,0,0,Todas,0,58489
2007-08-28,18,0,0,Todas,0,58507
2007-08-29,25,0,0,Todas,0,58532
2007-08-30,12,0,0,Todas,0,58544
2007-08-31,11,0,0,Todas,0,58555
2007-09-01,3,0,0,Todas,0,58558
2007-09-03,10,0,0,Todas,0,58568
2007-09-04,8,0,0,Todas,0,58576
2007-09-05,15,0,0,Todas,0,58591
2007-09-06,17,0,0,Todas,0,58608
2007-09-07,9,0,0,Todas,0,58617
2007-09-08,1,0,0,Todas,0,58618
2007-09-10,9,0,0,Todas,0,58627
2007-09-11,9,0,0,Todas,0,58636
2007-09-12,19,0,0,Todas,0,58655
2007-09-13,14,0,0,Todas,0,58669
